hgnc_symbol	ensembl_gene_id	gene_biotype
OR4G11P	ENSG00000240361	transcribed_unprocessed_pseudogene
OR4F5	ENSG00000186092	protein_coding
	ENSG00000238009	lncRNA
KRT128P	ENSG00000258120	unprocessed_pseudogene
CD3G	ENSG00000160654	protein_coding
	ENSG00000239945	lncRNA
CICP27	ENSG00000233750	processed_pseudogene
	ENSG00000268903	processed_pseudogene
	ENSG00000269981	processed_pseudogene
	ENSG00000239906	lncRNA
	ENSG00000241860	lncRNA
GRIP1	ENSG00000155974	protein_coding
	ENSG00000207281	misc_RNA
RNU6-1100P	ENSG00000222623	snRNA
	ENSG00000206925	misc_RNA
	ENSG00000241599	lncRNA
	ENSG00000279759	TEC
OR2G6	ENSG00000188558	protein_coding
BLVRB	ENSG00000090013	protein_coding
ACTN2	ENSG00000077522	protein_coding
	ENSG00000285827	protein_coding
CASP1	ENSG00000137752	protein_coding
PLD3	ENSG00000105223	protein_coding
CLPB	ENSG00000162129	protein_coding
OR2T2	ENSG00000196240	protein_coding
OR13G1	ENSG00000197437	protein_coding
OR1C1	ENSG00000221888	protein_coding
OR2M3	ENSG00000228198	protein_coding
OR2T10	ENSG00000184022	protein_coding
OR6N1	ENSG00000197403	protein_coding
OR2T11	ENSG00000279301	protein_coding
CFAP20DC	ENSG00000163689	protein_coding
OR10Z1	ENSG00000198967	protein_coding
SPTA1	ENSG00000163554	protein_coding
LINC01788	ENSG00000229051	lncRNA
CFAP92	ENSG00000114656	protein_coding
	ENSG00000235782	lncRNA
	ENSG00000269933	lncRNA
ZRANB2-AS1	ENSG00000235079	lncRNA
ZRANB2	ENSG00000132485	protein_coding
NXPE2	ENSG00000204361	protein_coding
NXPE1	ENSG00000095110	protein_coding
DCLK3	ENSG00000163673	protein_coding
CCR5	ENSG00000160791	protein_coding
SETMAR	ENSG00000170364	protein_coding
ARL2-SNX15	ENSG00000273003	protein_coding
SNX15	ENSG00000110025	protein_coding
MIR186	ENSG00000207721	miRNA
ZRANB2-DT	ENSG00000229956	lncRNA
IQCJ-SCHIP1	ENSG00000283154	protein_coding
CNOT3	ENSG00000088038	protein_coding
TXNRD1	ENSG00000198431	protein_coding
SAC3D1	ENSG00000168061	protein_coding
NAALADL1	ENSG00000168060	protein_coding
DPPA4	ENSG00000121570	protein_coding
	ENSG00000226324	processed_pseudogene
	ENSG00000231985	lncRNA
	ENSG00000271618	processed_pseudogene
CERS2	ENSG00000143418	protein_coding
TCTA	ENSG00000145022	protein_coding
PFN2	ENSG00000070087	protein_coding
	ENSG00000258111	processed_pseudogene
DPP9-AS1	ENSG00000205790	lncRNA
	ENSG00000279176	TEC
	ENSG00000287884	lncRNA
OVCH1	ENSG00000187950	protein_coding
MIR7-3	ENSG00000207630	miRNA
	ENSG00000288773	lncRNA
DNAJB8	ENSG00000179407	protein_coding
	ENSG00000288742	lncRNA
	ENSG00000289845	lncRNA
	ENSG00000253392	lncRNA
KCNMB3	ENSG00000171121	protein_coding
LINC01842	ENSG00000267147	lncRNA
	ENSG00000268081	lncRNA
	ENSG00000269072	lncRNA
	ENSG00000267383	lncRNA
	ENSG00000288787	lncRNA
	ENSG00000288979	lncRNA
	ENSG00000288988	lncRNA
LINC00887	ENSG00000214145	lncRNA
	ENSG00000267783	lncRNA
CDCA5	ENSG00000146670	protein_coding
	ENSG00000259357	lncRNA
LINC01529	ENSG00000225872	transcribed_unitary_pseudogene
	ENSG00000231073	lncRNA
ANXA9	ENSG00000143412	protein_coding
DUBR	ENSG00000243701	lncRNA
MVK	ENSG00000110921	protein_coding
LINC00906	ENSG00000267339	lncRNA
PRUNE1	ENSG00000143363	protein_coding
ZFPL1	ENSG00000162300	protein_coding
	ENSG00000289043	lncRNA
P3H2-AS1	ENSG00000225764	lncRNA
	ENSG00000225790	lncRNA
	ENSG00000289385	lncRNA
	ENSG00000189229	lncRNA
	ENSG00000289915	lncRNA
	ENSG00000269151	lncRNA
CLEC4OP	ENSG00000267453	transcribed_unprocessed_pseudogene
	ENSG00000289428	lncRNA
	ENSG00000287001	lncRNA
	ENSG00000289246	lncRNA
PSG8-AS1	ENSG00000225877	lncRNA
	ENSG00000272473	lncRNA
	ENSG00000290166	lncRNA
ZNF45-AS1	ENSG00000267191	lncRNA
TMEM262	ENSG00000187066	protein_coding
RNU6-884P	ENSG00000200759	snRNA
LINC01530	ENSG00000289037	lncRNA
BNIPL	ENSG00000163141	protein_coding
ZNF567-DT	ENSG00000225975	lncRNA
	ENSG00000289298	lncRNA
VPS51	ENSG00000149823	protein_coding
ZNF30-AS1	ENSG00000270876	lncRNA
	ENSG00000289967	lncRNA
CYP2B7P	ENSG00000256612	transcribed_unprocessed_pseudogene
	ENSG00000289641	lncRNA
	ENSG00000286329	lncRNA
LINC02038	ENSG00000229155	lncRNA
LINC02037	ENSG00000238097	lncRNA
TAS2R7	ENSG00000121377	protein_coding
	ENSG00000289118	lncRNA
	ENSG00000250934	lncRNA
TAS2R8	ENSG00000121314	protein_coding
TAS2R9	ENSG00000121381	protein_coding
	ENSG00000289420	lncRNA
	ENSG00000256651	unprocessed_pseudogene
	ENSG00000289460	lncRNA
	ENSG00000289358	lncRNA
PRR4	ENSG00000111215	protein_coding
NCK1-DT	ENSG00000239213	lncRNA
	ENSG00000243273	lncRNA
	ENSG00000289435	lncRNA
LINC01063	ENSG00000232065	lncRNA
TIPARP-AS1	ENSG00000243926	lncRNA
WDR5B-DT	ENSG00000272758	lncRNA
C1orf56	ENSG00000143443	protein_coding
	ENSG00000289069	lncRNA
	ENSG00000256682	transcribed_processed_pseudogene
	ENSG00000288794	lncRNA
	ENSG00000288969	lncRNA
CDC42SE1	ENSG00000197622	protein_coding
TAS2R13	ENSG00000212128	protein_coding
	ENSG00000289507	lncRNA
	ENSG00000288972	lncRNA
	ENSG00000289519	lncRNA
PRH2	ENSG00000134551	protein_coding
	ENSG00000289233	lncRNA
	ENSG00000289632	lncRNA
	ENSG00000289504	lncRNA
	ENSG00000289138	lncRNA
ZNF470-DT	ENSG00000269696	lncRNA
	ENSG00000288780	lncRNA
	ENSG00000289629	lncRNA
	ENSG00000289574	lncRNA
	ENSG00000289134	lncRNA
HPN-AS1	ENSG00000227392	lncRNA
EEF1GP4	ENSG00000240138	processed_pseudogene
PSMC1P7	ENSG00000243838	processed_pseudogene
TAS2R15P	ENSG00000212125	unprocessed_pseudogene
SPTSSB	ENSG00000196542	protein_coding
MIR4698	ENSG00000263838	miRNA
	ENSG00000258181	lncRNA
	ENSG00000257925	lncRNA
LINC02067	ENSG00000240567	lncRNA
	ENSG00000286125	lncRNA
	ENSG00000276454	lncRNA
PPIAP45	ENSG00000258116	processed_pseudogene
	ENSG00000269888	lncRNA
RPL23AP42	ENSG00000234851	processed_pseudogene
	ENSG00000199566	snoRNA
MLLT11	ENSG00000213190	protein_coding
LINC02416	ENSG00000257924	lncRNA
	ENSG00000254501	lncRNA
OTOL1	ENSG00000182447	protein_coding
MIR4494	ENSG00000264906	miRNA
	ENSG00000276272	lncRNA
	ENSG00000274569	processed_pseudogene
TIMELESS	ENSG00000111602	protein_coding
TM7SF2	ENSG00000149809	protein_coding
IER5	ENSG00000162783	protein_coding
RPUSD3	ENSG00000156990	protein_coding
SLC25A44	ENSG00000160785	protein_coding
FH	ENSG00000091483	protein_coding
	ENSG00000226025	transcribed_unprocessed_pseudogene
	ENSG00000286138	lncRNA
KMO	ENSG00000117009	protein_coding
	ENSG00000267640	transcribed_unprocessed_pseudogene
	ENSG00000289297	lncRNA
LINC02987	ENSG00000267575	lncRNA
	ENSG00000228874	processed_pseudogene
RPS3AP53	ENSG00000227578	processed_pseudogene
NR2C2	ENSG00000177463	protein_coding
	ENSG00000268119	lncRNA
OPN3	ENSG00000054277	protein_coding
	ENSG00000289985	lncRNA
ZNF812P	ENSG00000224689	transcribed_unprocessed_pseudogene
STAT2	ENSG00000170581	protein_coding
	ENSG00000289543	lncRNA
LINC01785	ENSG00000268038	lncRNA
CHML	ENSG00000203668	protein_coding
LINC00663	ENSG00000266904	lncRNA
	ENSG00000287513	lncRNA
ATAD3A	ENSG00000197785	protein_coding
	ENSG00000234773	transcribed_unprocessed_pseudogene
NUDT19-DT	ENSG00000267475	lncRNA
LIPE-AS1	ENSG00000213904	lncRNA
ILF3-DT	ENSG00000267100	lncRNA
ZNHIT2	ENSG00000174276	protein_coding
	ENSG00000290008	lncRNA
	ENSG00000283907	lncRNA
	ENSG00000255173	lncRNA
NAPSB	ENSG00000131401	transcribed_unprocessed_pseudogene
	ENSG00000278952	TEC
FAU	ENSG00000149806	protein_coding
	ENSG00000237645	processed_pseudogene
	ENSG00000289417	lncRNA
NLGN1-AS1	ENSG00000228213	lncRNA
RN7SKP234	ENSG00000252982	misc_RNA
ANAPC15P2	ENSG00000232601	processed_pseudogene
	ENSG00000213169	processed_pseudogene
NLGN1	ENSG00000169760	protein_coding
	ENSG00000279198	TEC
TMEM240	ENSG00000205090	protein_coding
	ENSG00000267345	lncRNA
	ENSG00000277383	lncRNA
	ENSG00000290031	lncRNA
SIGLEC17P	ENSG00000171101	transcribed_unprocessed_pseudogene
SSU72	ENSG00000160075	protein_coding
SYVN1	ENSG00000162298	protein_coding
ZNF56P	ENSG00000267419	transcribed_unprocessed_pseudogene
	ENSG00000215014	lncRNA
MIB2	ENSG00000197530	protein_coding
COL6A4P1	ENSG00000230524	transcribed_unprocessed_pseudogene
BSG-AS1	ENSG00000267751	lncRNA
ZNF793-AS1	ENSG00000266916	lncRNA
	ENSG00000269246	lncRNA
ZNF350-AS1	ENSG00000269235	lncRNA
	ENSG00000285614	lncRNA
GABRR3	ENSG00000183185	protein_coding
ADGRL1-AS1	ENSG00000267169	lncRNA
	ENSG00000288837	lncRNA
	ENSG00000290058	lncRNA
RANBP3-DT	ENSG00000266983	lncRNA
OR5BM1P	ENSG00000250750	unprocessed_pseudogene
	ENSG00000231362	processed_pseudogene
	ENSG00000283103	lncRNA
NUP210	ENSG00000132182	protein_coding
ZNF8-DT	ENSG00000268516	lncRNA
	ENSG00000290068	lncRNA
	ENSG00000290070	lncRNA
	ENSG00000286024	lncRNA
TMEM147-AS1	ENSG00000236144	lncRNA
	ENSG00000290073	lncRNA
LINC01480	ENSG00000270164	lncRNA
	ENSG00000289255	lncRNA
APOC1P1	ENSG00000214855	transcribed_unprocessed_pseudogene
PCAT19	ENSG00000267107	lncRNA
FAP	ENSG00000078098	protein_coding
TNFRSF1A	ENSG00000067182	protein_coding
MRPL49	ENSG00000149792	protein_coding
	ENSG00000267260	lncRNA
MIR6751	ENSG00000284489	miRNA
HIGD1AP10	ENSG00000254455	processed_pseudogene
ZNF702P	ENSG00000242779	transcribed_processed_pseudogene
RNU2-23P	ENSG00000222477	snRNA
PDCL2P2	ENSG00000255058	processed_pseudogene
PGAM1P8	ENSG00000255200	transcribed_processed_pseudogene
CAPN1-AS1	ENSG00000254614	lncRNA
CAPN1	ENSG00000014216	protein_coding
	ENSG00000238138	processed_pseudogene
	ENSG00000223398	processed_pseudogene
HDAC11-AS1	ENSG00000244502	lncRNA
ZNF826P	ENSG00000231205	transcribed_unprocessed_pseudogene
HDAC11	ENSG00000163517	protein_coding
ZNF818P	ENSG00000269001	transcribed_unprocessed_pseudogene
ZNF667-AS1	ENSG00000166770	lncRNA
	ENSG00000275055	lncRNA
CUL3	ENSG00000036257	protein_coding
MIR7-3HG	ENSG00000176840	lncRNA
BCL9	ENSG00000116128	protein_coding
ARNTL2	ENSG00000029153	protein_coding
RPL6P3	ENSG00000229022	processed_pseudogene
PXDN	ENSG00000130508	protein_coding
EXO1	ENSG00000174371	protein_coding
FBLN2	ENSG00000163520	protein_coding
LINC00665	ENSG00000232677	lncRNA
	ENSG00000284600	lncRNA
	ENSG00000232057	lncRNA
CEACAM16-AS1	ENSG00000266903	lncRNA
RPL23AP20	ENSG00000235990	processed_pseudogene
MYT1L-AS1	ENSG00000225619	lncRNA
BECN2	ENSG00000196289	protein_coding
CFL1P4	ENSG00000213026	processed_pseudogene
	ENSG00000274104	lncRNA
MAP1LC3C	ENSG00000197769	protein_coding
LINC01535	ENSG00000226686	lncRNA
TUBB8P6	ENSG00000224625	unprocessed_pseudogene
	ENSG00000277099	unprocessed_pseudogene
SLC22A20P	ENSG00000197847	transcribed_unitary_pseudogene
WDR64	ENSG00000162843	protein_coding
MYT1L	ENSG00000186487	protein_coding
	ENSG00000289471	lncRNA
	ENSG00000261526	lncRNA
LINC00662	ENSG00000261824	lncRNA
	ENSG00000254558	unprocessed_pseudogene
	ENSG00000255235	unprocessed_pseudogene
	ENSG00000254617	unprocessed_pseudogene
	ENSG00000254785	unprocessed_pseudogene
TRIM64B	ENSG00000189253	protein_coding
SERPINI2	ENSG00000114204	protein_coding
	ENSG00000288723	lncRNA
MIR3117	ENSG00000264720	miRNA
	ENSG00000248458	lncRNA
DYNLT5	ENSG00000152760	protein_coding
TSSC4	ENSG00000184281	protein_coding
ARNTL2-AS1	ENSG00000245311	lncRNA
	ENSG00000288971	lncRNA
CCDC92	ENSG00000119242	protein_coding
	ENSG00000234742	processed_pseudogene
DNAI4	ENSG00000152763	protein_coding
IQCG	ENSG00000114473	protein_coding
	ENSG00000230483	lncRNA
TRPM5	ENSG00000070985	protein_coding
	ENSG00000270130	lncRNA
	ENSG00000270048	lncRNA
	ENSG00000269997	lncRNA
	ENSG00000269938	lncRNA
	ENSG00000270061	lncRNA
C19orf48	ENSG00000167747	transcribed_unitary_pseudogene
	ENSG00000270095	lncRNA
ZNF664	ENSG00000179195	protein_coding
	ENSG00000231080	lncRNA
SGIP1	ENSG00000118473	protein_coding
RNU6-858P	ENSG00000199306	snRNA
RPL35A	ENSG00000182899	protein_coding
	ENSG00000279529	lncRNA
ZNF528-AS1	ENSG00000269834	lncRNA
	ENSG00000274874	lncRNA
RFLNA	ENSG00000178882	protein_coding
NAPA-AS1	ENSG00000268061	lncRNA
POU2F2-AS1	ENSG00000254887	lncRNA
	ENSG00000256827	processed_pseudogene
	ENSG00000289950	lncRNA
	ENSG00000275389	lncRNA
RNU6-621P	ENSG00000201622	snRNA
A1BG-AS1	ENSG00000268895	lncRNA
	ENSG00000286755	lncRNA
	ENSG00000256596	lncRNA
LMLN-AS1	ENSG00000232832	lncRNA
RNU6-821P	ENSG00000212297	snRNA
MIR6880	ENSG00000275967	miRNA
	ENSG00000255965	processed_pseudogene
FRG2FP	ENSG00000232783	transcribed_unprocessed_pseudogene
TUBB8P8	ENSG00000213113	unprocessed_pseudogene
	ENSG00000236246	unprocessed_pseudogene
FAM157A	ENSG00000236438	transcribed_unprocessed_pseudogene
NCOR2	ENSG00000196498	protein_coding
	ENSG00000290088	lncRNA
	ENSG00000267053	lncRNA
RNU6-860P	ENSG00000222792	snRNA
CICP6	ENSG00000230304	processed_pseudogene
SEPTIN14P3	ENSG00000226008	unprocessed_pseudogene
LMLN	ENSG00000185621	protein_coding
ZNF790-AS1	ENSG00000267254	lncRNA
ZNF561-AS1	ENSG00000267106	lncRNA
ZNF426-DT	ENSG00000278611	lncRNA
PPP5D1P	ENSG00000230510	transcribed_unprocessed_pseudogene
	ENSG00000176593	lncRNA
MTND1P35	ENSG00000255055	processed_pseudogene
TRIM49D1	ENSG00000223417	protein_coding
	ENSG00000288830	lncRNA
GORASP1	ENSG00000114745	protein_coding
C3P1	ENSG00000167798	transcribed_unprocessed_pseudogene
TRIM49D2	ENSG00000233802	protein_coding
	ENSG00000254818	unprocessed_pseudogene
	ENSG00000278837	processed_pseudogene
	ENSG00000255360	unprocessed_pseudogene
	ENSG00000254655	processed_pseudogene
	ENSG00000255305	unprocessed_pseudogene
TRIM51EP	ENSG00000237706	unprocessed_pseudogene
TRIM53AP	ENSG00000225581	unprocessed_pseudogene
	ENSG00000255184	unprocessed_pseudogene
TRIM49C	ENSG00000204449	protein_coding
DNMT1	ENSG00000130816	protein_coding
	ENSG00000254803	processed_pseudogene
	ENSG00000254916	unprocessed_pseudogene
TRIM64EP	ENSG00000223709	unprocessed_pseudogene
	ENSG00000255011	unprocessed_pseudogene
	ENSG00000254888	processed_pseudogene
UBTFL1	ENSG00000255009	protein_coding
TRIM64	ENSG00000204450	protein_coding
FXYD2	ENSG00000137731	protein_coding
	ENSG00000289446	lncRNA
SENP5	ENSG00000119231	protein_coding
	ENSG00000254844	lncRNA
FXYD6-FXYD2	ENSG00000255245	protein_coding
	ENSG00000287537	lncRNA
KCNH3	ENSG00000135519	protein_coding
FXYD6-AS1	ENSG00000254528	lncRNA
FXYD6	ENSG00000137726	protein_coding
MELTF	ENSG00000163975	protein_coding
	ENSG00000286174	lncRNA
CNIH3-AS1	ENSG00000229400	lncRNA
LINC02813	ENSG00000225334	lncRNA
MCRS1	ENSG00000187778	protein_coding
	ENSG00000286719	lncRNA
LBR	ENSG00000143815	protein_coding
	ENSG00000282418	lncRNA
DNAH14	ENSG00000185842	protein_coding
DLG1	ENSG00000075711	protein_coding
IL10RA	ENSG00000110324	protein_coding
PRPF40B	ENSG00000110844	protein_coding
	ENSG00000255328	lncRNA
	ENSG00000270435	processed_pseudogene
CAVIN3	ENSG00000170955	protein_coding
	ENSG00000254443	lncRNA
SMPD1	ENSG00000166311	protein_coding
DCDC2B	ENSG00000222046	protein_coding
DYRK3	ENSG00000143479	protein_coding
NT5DC4	ENSG00000144130	protein_coding
TNFSF18	ENSG00000120337	protein_coding
MAP10	ENSG00000212916	protein_coding
PLPPR4	ENSG00000117600	protein_coding
RNU7-104P	ENSG00000238542	snRNA
SOS1	ENSG00000115904	protein_coding
	ENSG00000257964	lncRNA
APBB1	ENSG00000166313	protein_coding
FAM186B	ENSG00000135436	protein_coding
TRIM67	ENSG00000119283	protein_coding
DOCK6	ENSG00000130158	protein_coding
RNU6-834P	ENSG00000199237	snRNA
POLR2KP1	ENSG00000258284	processed_pseudogene
PARK7P1	ENSG00000257243	processed_pseudogene
HIGD1AP9	ENSG00000258104	processed_pseudogene
FMNL3	ENSG00000161791	protein_coding
FPGT	ENSG00000254685	protein_coding
LEXM	ENSG00000162398	protein_coding
RPRD2	ENSG00000163125	protein_coding
NBPF19	ENSG00000271383	protein_coding
	ENSG00000267082	lncRNA
	ENSG00000267174	lncRNA
	ENSG00000257570	processed_pseudogene
ARL6IP4	ENSG00000182196	protein_coding
DPP9	ENSG00000142002	protein_coding
TTN	ENSG00000155657	protein_coding
TMEM88B	ENSG00000205116	protein_coding
NSUN4	ENSG00000117481	protein_coding
OR2T4	ENSG00000196944	protein_coding
INSL5	ENSG00000172410	protein_coding
ZNF124	ENSG00000196418	protein_coding
DNHD1	ENSG00000179532	protein_coding
OR6P1	ENSG00000186440	protein_coding
NBPF4	ENSG00000196427	protein_coding
FAM72C	ENSG00000263513	protein_coding
SLC2A7	ENSG00000197241	protein_coding
C1S	ENSG00000182326	protein_coding
OR6K2	ENSG00000196171	protein_coding
EFNA2	ENSG00000099617	protein_coding
LCE4A	ENSG00000187170	protein_coding
ADAMTSL5	ENSG00000185761	protein_coding
LMNA	ENSG00000160789	protein_coding
	ENSG00000254951	lncRNA
	ENSG00000289714	unprocessed_pseudogene
TMEM9B-AS1	ENSG00000254860	lncRNA
NRIP3	ENSG00000175352	protein_coding
AKR1B1P3	ENSG00000213785	processed_pseudogene
RN7SL188P	ENSG00000241943	misc_RNA
C11orf58	ENSG00000110696	protein_coding
RN7SKP90	ENSG00000199883	misc_RNA
OR7E14P	ENSG00000184669	transcribed_unprocessed_pseudogene
KCNK4	ENSG00000182450	protein_coding
HOXC13-AS	ENSG00000249641	lncRNA
HOXC13	ENSG00000123364	protein_coding
HOXC12	ENSG00000123407	protein_coding
	ENSG00000275589	misc_RNA
	ENSG00000277994	misc_RNA
	ENSG00000274817	misc_RNA
	ENSG00000277129	misc_RNA
HOXC11	ENSG00000123388	protein_coding
HOXC-AS3	ENSG00000251151	lncRNA
HOXC10	ENSG00000180818	protein_coding
HOXC6	ENSG00000197757	protein_coding
C11orf97	ENSG00000257057	protein_coding
PIWIL4	ENSG00000134627	protein_coding
MIR196A2	ENSG00000207924	miRNA
HOXC-AS2	ENSG00000250133	lncRNA
HOXC9	ENSG00000180806	protein_coding
HOXC-AS1	ENSG00000250451	lncRNA
HOXC8	ENSG00000037965	protein_coding
	ENSG00000260597	lncRNA
MIR615	ENSG00000207571	miRNA
HOTAIR	ENSG00000228630	lncRNA
ORAI1	ENSG00000276045	protein_coding
MYO1H	ENSG00000174527	protein_coding
FUT4	ENSG00000196371	protein_coding
	ENSG00000280167	TEC
	ENSG00000233536	lncRNA
LINC02700	ENSG00000255666	lncRNA
SPDYC	ENSG00000204710	protein_coding
NINJ2	ENSG00000171840	protein_coding
	ENSG00000254682	lncRNA
	ENSG00000248671	lncRNA
RNU7-103P	ENSG00000238370	snRNA
	ENSG00000255825	lncRNA
TSSC2	ENSG00000223756	transcribed_unprocessed_pseudogene
CACNA1C	ENSG00000151067	protein_coding
	ENSG00000255367	lncRNA
	ENSG00000284639	transcribed_unprocessed_pseudogene
	ENSG00000230851	processed_pseudogene
	ENSG00000289468	lncRNA
TRPC2	ENSG00000182048	transcribed_unprocessed_pseudogene
XNDC1N-ZNF705EP-ALG1L9P	ENSG00000289716	protein_coding
XNDC1CP	ENSG00000289718	transcribed_processed_pseudogene
	ENSG00000219529	processed_pseudogene
INTS4	ENSG00000149262	protein_coding
LINC01772	ENSG00000226029	lncRNA
CROCCP3	ENSG00000080947	transcribed_unprocessed_pseudogene
RNU1-1	ENSG00000206652	snRNA
	ENSG00000261135	lncRNA
	ENSG00000285853	lncRNA
	ENSG00000224174	lncRNA
LINC01783	ENSG00000233421	lncRNA
RNU1-6P	ENSG00000277344	snRNA
PDE4DIPP8	ENSG00000225710	unprocessed_pseudogene
	ENSG00000271732	lncRNA
	ENSG00000283773	transcribed_unprocessed_pseudogene
MST1P2	ENSG00000186301	unprocessed_pseudogene
	ENSG00000282143	lncRNA
RNU1-3	ENSG00000207513	snRNA
ACTRT2	ENSG00000169717	protein_coding
ITFG2-AS1	ENSG00000256150	lncRNA
RPL23AP14	ENSG00000224438	processed_pseudogene
MIR4251	ENSG00000283572	miRNA
	ENSG00000226286	lncRNA
CBX3P4	ENSG00000256030	transcribed_processed_pseudogene
	ENSG00000279839	TEC
	ENSG00000231978	processed_pseudogene
LDLRAD2	ENSG00000187942	protein_coding
FKBP4	ENSG00000004478	protein_coding
HSPG2	ENSG00000142798	protein_coding
	ENSG00000289396	lncRNA
MIR4797	ENSG00000265850	miRNA
DLG1-AS1	ENSG00000227375	lncRNA
	ENSG00000286870	lncRNA
PLSCR2	ENSG00000163746	protein_coding
ITFG2-AS1	ENSG00000258325	lncRNA
	ENSG00000258092	lncRNA
ITFG2	ENSG00000111203	protein_coding
	ENSG00000232037	processed_pseudogene
	ENSG00000283234	transcribed_unitary_pseudogene
PLCL2-AS1	ENSG00000226441	lncRNA
CELA3B	ENSG00000219073	protein_coding
	ENSG00000285731	lncRNA
	ENSG00000231780	processed_pseudogene
	ENSG00000227309	processed_pseudogene
RNU7-10P	ENSG00000271841	snRNA
	ENSG00000233133	unprocessed_pseudogene
	ENSG00000286352	lncRNA
	ENSG00000213383	processed_pseudogene
PDCL3P3	ENSG00000214286	processed_pseudogene
	ENSG00000226238	lncRNA
BALR6	ENSG00000274840	lncRNA
	ENSG00000285959	lncRNA
TBC1D5	ENSG00000131374	protein_coding
RN7SL386P	ENSG00000273610	misc_RNA
RNU6-1022P	ENSG00000201919	snRNA
CELA3A	ENSG00000142789	protein_coding
	ENSG00000288984	lncRNA
NRIP2	ENSG00000053702	protein_coding
RN7SL186P	ENSG00000278124	misc_RNA
RNU6-776P	ENSG00000201273	snRNA
LINC01635	ENSG00000228397	lncRNA
TEX52	ENSG00000283297	protein_coding
LINC00339	ENSG00000218510	lncRNA
FOXM1	ENSG00000111206	protein_coding
CDC42-AS1	ENSG00000285752	lncRNA
	ENSG00000285794	transcribed_processed_pseudogene
CDC42-IT1	ENSG00000230068	lncRNA
MPHOSPH6P1	ENSG00000271428	processed_pseudogene
WNT4	ENSG00000162552	protein_coding
	ENSG00000285873	lncRNA
MIR4418	ENSG00000266564	miRNA
	ENSG00000285417	transcribed_unitary_pseudogene
RHEX	ENSG00000263961	protein_coding
MTRF1LP1	ENSG00000256091	processed_pseudogene
ZW10	ENSG00000086827	protein_coding
	ENSG00000252692	snoRNA
AVPR1B	ENSG00000198049	protein_coding
AVPR1B-DT	ENSG00000226780	lncRNA
	ENSG00000287432	lncRNA
RPL22P4	ENSG00000225483	processed_pseudogene
	ENSG00000236889	lncRNA
FAM72A	ENSG00000196550	protein_coding
RHNO1	ENSG00000171792	protein_coding
SRGAP2	ENSG00000266028	protein_coding
RPS29P19	ENSG00000243353	processed_pseudogene
	ENSG00000257070	processed_pseudogene
	ENSG00000256603	lncRNA
CLDN25	ENSG00000228607	protein_coding
ATF4P4	ENSG00000256167	transcribed_processed_pseudogene
TULP3	ENSG00000078246	protein_coding
	ENSG00000255870	processed_pseudogene
LRRC37A13P	ENSG00000257101	processed_pseudogene
	ENSG00000256452	lncRNA
	ENSG00000255710	processed_pseudogene
RNU6-1107P	ENSG00000201687	snRNA
	ENSG00000289230	lncRNA
	ENSG00000289553	lncRNA
KRT8P7	ENSG00000230716	processed_pseudogene
	ENSG00000254561	lncRNA
NECTIN1	ENSG00000110400	protein_coding
RNU6-1123P	ENSG00000199217	snRNA
NECTIN1-AS1	ENSG00000255247	lncRNA
NECTIN1-DT	ENSG00000254854	lncRNA
	ENSG00000254406	processed_pseudogene
	ENSG00000287545	lncRNA
	ENSG00000288975	lncRNA
FLI1	ENSG00000151702	protein_coding
RNU6-670P	ENSG00000201182	snRNA
VHL	ENSG00000134086	protein_coding
	ENSG00000278356	lncRNA
EXOG	ENSG00000157036	protein_coding
RNU6-1315P	ENSG00000252996	snRNA
TEAD4	ENSG00000197905	protein_coding
